nr fid_n2000 X Y
 51136 119 105145 559137
 51137 119 105145 558637
 51138 119 105145 558137
 51139 119 105145 557637
 51140 119 105145 557137
 51141 119 105145 556637
 51142 119 105145 556137
 51143 119 105145 555637
 51144 119 105145 555137
 51145 119 105145 554637
 51146 119 105145 554137
 51147 119 105145 553637
 51148 119 105145 553137
 51149 119 105145 552637
 51150 119 105145 552137
 51151 119 105145 551637
 51152 119 105145 551137
 51153 119 105145 550637
 51154 119 105145 550137
 51155 119 105145 549637
 51156 119 105145 549137
 51157 119 105145 548637
 51158 119 105145 548137
 51159 119 105145 547637
 51160 119 105145 547137
 51161 119 105145 546637
 51162 119 105145 546137
 51163 119 105145 545637
 51164 119 105145 545137
 51165 119 105145 544637
 51166 119 105145 544137
 51167 119 105145 543637
 51168 119 105145 543137
 51169 119 105145 542637
 51170 119 105145 542137
 51171 119 105145 541637
 51172 119 105145 541137
 51173 119 105145 540637
 51174 119 105145 540137
 51175 119 105145 539637
 51176 119 105145 539137
 51177 119 105145 538637
 51178 119 105145 538137
 51179 119 105145 537637
 51180 119 105145 537137
 51181 119 105145 536637
 51182 119 105145 536137
 51183 119 105145 535637
 51184 119 105145 535137
 51185 119 105145 534637
 51186 119 105145 534137
 51187 119 105145 533637
 51188 119 105145 533137
 51189 119 105145 532637
 51190 119 105145 532137
 51191 119 105145 531637
 51192 119 105143 531137
 51193 119 105095 530652
 51194 119 105036 530159
 51195 3 105301 529543
 51196 119 104976 529684
 51197 119 104980 529437
 51198 3 105231 529120
 51199 119 104901 529142
 51200 119 104938 529253
 51201 119 104907 529055
 51202 3 105182 528630
 51203 3 105149 528137
 51204 3 105145 527637
 51205 3 105197 527225
 51206 138 105117 526533
 51207 138 105145 526137
 51208 138 105145 525637
 51209 138 105145 525137
 51210 138 105145 524637
 51211 138 105145 524137
 51212 138 105145 523637
 51213 138 105145 523137
 51214 138 105145 522637
 51215 138 105145 522137
 51216 118 105244 521396
 51217 138 105144 521639
 51218 118 105146 521135
 51219 138 105042 521379
 51220 118 105145 520637
 51221 118 105145 520137
 51222 118 105145 519637
 51223 118 105145 519137
 51224 118 105145 518637
 51225 118 105145 518137
 51226 118 105145 517637
 51227 118 105145 517137
 51228 118 105145 516637
 51229 118 105059 516167
 51230 118 104961 515655
 51231 118 104960 513538
 51232 118 104968 513296
 51233 118 105119 513028
 51234 118 105040 512725
 51235 118 105089 512032
 51236 118 105071 511782
 51237 118 105126 511029
 51238 118 105143 510637
 51239 118 105145 510137
 51240 118 105083 509611
 51241 118 105370 509658
 51242 118 105076 509159
 51243 118 104990 508718
 51244 118 104972 507628
 51245 118 104956 507034
 51246 118 105105 506590
 51247 118 105002 506886
 51248 118 105145 506137
 51249 118 105145 505637
 51250 118 105080 505171
 51251 118 104976 504703
 51252 118 104880 504133
 51253 17 104948 433024
 51254 17 105067 432592
 51255 17 105145 432137
 51256 17 105192 431862
 51257 14 105292 418494
 51258 14 105166 418122
 51259 14 105145 417637
 51260 14 105145 417137
 51261 14 105145 416637
 51262 14 105145 416137
 51263 14 105145 415637
 51264 14 105145 415137
 51265 14 105145 414637
 51266 14 105118 414247
 51267 192 105660 665768
 51268 192 105578 665387
 51269 192 105578 664887
 51270 192 105578 664387
 51271 192 105578 663887
 51272 192 105578 663387
 51273 192 105578 662887
 51274 192 105578 662387
 51275 192 105578 661887
 51276 192 105578 661387
 51277 192 105578 660887
 51278 192 105578 660387
 51279 192 105578 659887
 51280 192 105578 659387
 51281 192 105578 658887
 51282 192 105578 658387
 51283 192 105578 657887
 51284 192 105578 657387
 51285 192 105578 656887
 51286 192 105578 656387
 51287 192 105578 655887
 51288 192 105578 655387
 51289 192 105578 654887
 51290 192 105578 654387
 51291 192 105578 653887
 51292 192 105578 653387
 51293 192 105578 652887
 51294 192 105578 652387
 51295 192 105578 651887
 51296 192 105578 651387
 51297 192 105578 650887
 51298 192 105578 650387
 51299 192 105578 649887
 51300 192 105578 649387
 51301 192 105578 648887
 51302 192 105578 648387
 51303 192 105578 647887
 51304 192 105578 647387
 51305 192 105578 646887
 51306 192 105578 646387
 51307 192 105578 645887
 51308 192 105578 645387
 51309 192 105578 644887
 51310 192 105578 644387
 51311 192 105578 643887
 51312 192 105578 643387
 51313 192 105578 642887
 51314 192 105578 642387
 51315 192 105578 641887
 51316 192 105578 641387
 51317 192 105578 640887
 51318 192 105578 640387
 51319 192 105578 639887
 51320 192 105578 639387
 51321 192 105578 638887
 51322 192 105578 638387
 51323 192 105578 637887
 51324 192 105578 637387
 51325 192 105578 636887
 51326 192 105578 636387
 51327 192 105578 635887
 51328 192 105578 635387
 51329 192 105578 634887
 51330 192 105578 634387
 51331 192 105578 633887
 51332 192 105578 633387
 51333 192 105578 632887
 51334 192 105578 632387
 51335 192 105578 631887
 51336 192 105578 631387
 51337 192 105578 630887
 51338 192 105578 630387
 51339 192 105578 629887
 51340 192 105578 629387
 51341 192 105578 628887
 51342 192 105578 628387
 51343 192 105578 627887
 51344 192 105578 627387
 51345 192 105578 626887
 51346 192 105578 626387
 51347 192 105578 625887
 51348 192 105578 625387
 51349 192 105578 624887
 51350 192 105578 624387
 51351 192 105578 623887
 51352 192 105578 623387
 51353 192 105473 623036
 51354 119 105766 572290
 51355 119 105655 571850
 51356 119 105578 571387
 51357 119 105578 570887
 51358 119 105578 570387
 51359 119 105578 569887
 51360 119 105578 569387
 51361 119 105578 568887
 51362 119 105578 568387
 51363 119 105578 567887
 51364 119 105578 567387
 51365 119 105578 566887
 51366 119 105578 566387
 51367 119 105578 565887
 51368 119 105578 565387
 51369 119 105578 564887
 51370 119 105578 564387
 51371 119 105578 563887
 51372 119 105578 563387
 51373 119 105578 562887
 51374 119 105578 562387
 51375 119 105578 561887
 51376 119 105578 561387
 51377 119 105578 560887
 51378 119 105578 560387
 51379 119 105578 559887
 51380 119 105578 559387
 51381 119 105578 558887
 51382 119 105578 558387
 51383 119 105578 557887
 51384 119 105578 557387
 51385 119 105578 556887
 51386 119 105578 556387
 51387 119 105578 555887
 51388 119 105578 555387
 51389 119 105578 554887
 51390 119 105578 554387
 51391 119 105578 553887
 51392 119 105578 553387
 51393 119 105578 552887
 51394 119 105578 552387
 51395 119 105578 551887
 51396 119 105578 551387
 51397 119 105578 550887
 51398 119 105578 550387
 51399 119 105578 549887
 51400 119 105578 549387
 51401 119 105578 548887
 51402 119 105578 548387
 51403 119 105578 547887
 51404 119 105578 547387
 51405 119 105578 546887
 51406 119 105578 546387
 51407 119 105578 545887
 51408 119 105578 545387
 51409 119 105578 544887
 51410 119 105578 544387
 51411 119 105578 543887
 51412 119 105578 543387
 51413 119 105578 542887
 51414 119 105578 542387
 51415 119 105578 541887
 51416 119 105578 541387
 51417 119 105578 540887
 51418 119 105578 540387
 51419 119 105578 539887
 51420 119 105578 539387
 51421 119 105578 538887
 51422 119 105578 538387
 51423 119 105578 537887
 51424 119 105578 537387
 51425 119 105578 536887
 51426 119 105578 536387
 51427 119 105578 535887
 51428 119 105578 535387
 51429 119 105578 534887
 51430 119 105578 534387
 51431 119 105578 533887
 51432 119 105578 533387
 51433 119 105578 532887
 51434 119 105578 532387
 51435 119 105551 531903
 51436 119 105458 531437
 51437 119 105346 530941
 51438 119 105395 531054
 51439 119 105323 530852
 51440 3 105761 530230
 51441 3 105650 529823
 51442 3 105577 529388
 51443 3 105578 528887
 51444 3 105578 528387
 51445 3 105578 527887
 51446 3 105570 527387
 51447 3 105576 527026
 51448 138 105556 526335
 51449 138 105578 525887
 51450 138 105578 525387
 51451 138 105578 524887
 51452 138 105578 524387
 51453 138 105578 523887
 51454 138 105578 523387
 51455 138 105578 522887
 51456 138 105578 522387
 51457 138 105578 521887
 51458 118 105590 521313
 51459 138 105556 521535
 51460 118 105578 520887
 51461 118 105578 520387
 51462 118 105578 519887
 51463 118 105579 519386
 51464 118 105578 518887
 51465 118 105574 518389
 51466 118 105753 518191
 51467 118 105571 517893
 51468 118 105503 517409
 51469 118 105453 516925
 51470 118 105301 516401
 51471 118 105401 516542
 51472 118 105427 513022
 51473 118 105371 511833
 51474 118 105356 510887
 51475 118 105493 510321
 51476 118 105549 509881
 51477 118 105299 509390
 51478 118 105643 509616
 51479 118 105386 506312
 51480 118 105437 505905
 51481 118 105367 505492
 51482 17 105378 432274
 51483 17 105472 431968
 51484 14 105670 418783
 51485 14 105578 418387
 51486 14 105578 417887
 51487 14 105578 417387
 51488 14 105578 416887
 51489 14 105578 416387
 51490 14 105578 415887
 51491 14 105578 415387
 51492 14 105578 414887
 51493 14 105572 414423
 51494 192 106080 666036
 51495 192 106011 665637
 51496 192 106011 665137
 51497 192 106011 664637
 51498 192 106011 664137
 51499 192 106011 663637
 51500 192 106011 663137
 51501 192 106011 662637
 51502 192 106011 662137
 51503 192 106011 661637
 51504 192 106011 661137
 51505 192 106011 660637
 51506 192 106011 660137
 51507 192 106011 659637
 51508 192 106011 659137
 51509 192 106011 658637
 51510 192 106011 658137
 51511 192 106011 657637
 51512 192 106011 657137
 51513 192 106011 656637
 51514 192 106011 656137
 51515 192 106011 655637
 51516 192 106011 655137
 51517 192 106011 654637
 51518 192 106011 654137
 51519 192 106011 653637
 51520 192 106011 653137
 51521 192 106011 652637
 51522 192 106011 652137
 51523 192 106011 651637
 51524 192 106011 651137
 51525 192 106011 650637
 51526 192 106011 650137
 51527 192 106011 649637
 51528 192 106011 649137
 51529 192 106011 648637
 51530 192 106011 648137
 51531 192 106011 647637
 51532 192 106011 647137
 51533 192 106011 646637
 51534 192 106011 646137
 51535 192 106011 645637
 51536 192 106011 645137
 51537 192 106011 644637
 51538 192 106011 644137
 51539 192 106011 643637
 51540 192 106011 643137
 51541 192 106011 642637
 51542 192 106011 642137
 51543 192 106011 641637
 51544 192 106011 641137
 51545 192 106011 640637
 51546 192 106011 640137
 51547 192 106011 639637
 51548 192 106011 639137
 51549 192 106011 638637
 51550 192 106011 638137
 51551 192 106011 637637
 51552 192 106011 637137
 51553 192 106011 636637
 51554 192 106011 636137
 51555 192 106011 635637
 51556 192 106011 635137
 51557 192 106011 634637
 51558 192 106011 634137
 51559 192 106011 633637
 51560 192 106011 633137
 51561 192 106011 632637
 51562 192 106011 632137
 51563 192 106011 631637
 51564 192 106011 631137
 51565 192 106011 630637
 51566 192 106011 630137
 51567 192 106011 629637
 51568 192 106011 629137
 51569 192 106011 628637
 51570 192 106011 628137
 51571 192 106011 627637
 51572 192 106011 627137
 51573 192 106011 626637
 51574 192 106011 626137
 51575 192 106011 625637
 51576 192 106011 625137
 51577 192 106011 624637
 51578 192 106011 624137
 51579 192 106010 623639
 51580 192 105894 623304
 51581 119 106180 573044
 51582 119 106066 572608
 51583 119 106011 572137
 51584 119 106011 571637
 51585 119 106011 571137
 51586 119 106011 570637
 51587 119 106011 570137
 51588 119 106011 569637
 51589 119 106011 569137
 51590 119 106011 568637
 51591 119 106011 568137
 51592 119 106011 567637
 51593 119 106011 567137
 51594 119 106011 566637
 51595 119 106011 566137
 51596 119 106011 565637
 51597 119 106011 565137
 51598 119 106011 564637
 51599 119 106011 564137
 51600 119 106011 563637
 51601 119 106011 563137
 51602 119 106011 562637
 51603 119 106011 562137
 51604 119 106011 561637
 51605 119 106011 561137
 51606 119 106011 560637
 51607 119 106011 560137
 51608 119 106011 559637
 51609 119 106011 559137
 51610 119 106011 558637
 51611 119 106011 558137
 51612 119 106011 557637
 51613 119 106011 557137
 51614 119 106011 556637
 51615 119 106011 556137
 51616 119 106011 555637
 51617 119 106011 555137
 51618 119 106011 554637
 51619 119 106011 554137
 51620 119 106011 553637
 51621 119 106011 553137
 51622 119 106011 552637
 51623 119 106011 552137
 51624 119 106011 551637
 51625 119 106011 551137
 51626 119 106011 550637
 51627 119 106011 550137
 51628 119 106011 549637
 51629 119 106011 549137
 51630 119 106011 548637
 51631 119 106011 548137
 51632 119 106011 547637
 51633 119 106011 547137
 51634 119 106011 546637
 51635 119 106011 546137
 51636 119 106011 545637
 51637 119 106011 545137
 51638 119 106011 544637
 51639 119 106011 544137
 51640 119 106011 543637
 51641 119 106011 543137
 51642 119 106011 542637
 51643 119 106011 542137
 51644 119 106011 541637
 51645 119 106011 541137
 51646 119 106011 540637
 51647 119 106011 540137
 51648 119 106011 539637
 51649 119 106011 539137
 51650 119 106011 538637
 51651 119 106011 538137
 51652 119 106011 537637
 51653 119 106011 537137
 51654 119 106011 536637
 51655 119 106011 536137
 51656 119 106011 535637
 51657 119 106011 535137
 51658 119 106011 534637
 51659 119 106011 534137
 51660 119 106011 533637
 51661 119 106007 533139
 51662 119 105938 532664
 51663 184 106182 532564
 51664 119 105851 532213
 51665 119 105813 531996
 51666 184 106106 532152
 51667 184 106242 531736
 51668 3 106024 530435
 51669 3 106005 530137
 51670 3 106011 529636
 51671 3 106011 529137
 51672 3 106013 528632
 51673 3 106011 528137
 51674 3 106007 527637
 51675 3 105955 527192
 51676 138 105835 526550
 51677 138 106004 526060
 51678 138 106011 525637
 51679 138 106011 525137
 51680 138 106011 524637
 51681 138 106011 524137
 51682 138 106011 523637
 51683 138 106011 523137
 51684 138 106011 522637
 51685 138 106011 522137
 51686 118 106034 521462
 51687 138 106004 521690
 51688 118 106011 521137
 51689 118 106011 520637
 51690 118 106011 520137
 51691 118 106002 519643
 51692 118 105897 519209
 51693 118 105823 518657
 51694 118 105800 518067
 51695 118 105818 518292
 51696 118 105847 517851
 51697 118 105867 517885
 51698 118 105784 509705
 51699 14 106068 419037
 51700 14 106011 418637
 51701 14 106011 418137
 51702 14 106011 417637
 51703 14 106011 417137
 51704 14 106011 416637
 51705 14 106011 416137
 51706 14 106011 415637
 51707 14 106011 415137
 51708 14 106011 414637
 51709 14 105970 414348
 51710 192 106501 666303
 51711 192 106444 665887
 51712 192 106444 665387
 51713 192 106444 664887
 51714 192 106444 664387
 51715 192 106444 663887
 51716 192 106444 663387
 51717 192 106444 662887
 51718 192 106444 662387
 51719 192 106444 661887
 51720 192 106444 661387
 51721 192 106444 660887
 51722 192 106444 660387
 51723 192 106444 659887
 51724 192 106444 659387
 51725 192 106444 658887
 51726 192 106444 658387
 51727 192 106444 657887
 51728 192 106444 657387
 51729 192 106444 656887
 51730 192 106444 656387
 51731 192 106444 655887
 51732 192 106444 655387
 51733 192 106444 654887
 51734 192 106444 654387
 51735 192 106444 653887
 51736 192 106444 653387
 51737 192 106444 652887
 51738 192 106444 652387
 51739 192 106444 651887
 51740 192 106444 651387
 51741 192 106444 650887
 51742 192 106444 650387
 51743 192 106444 649887
 51744 192 106444 649387
 51745 192 106444 648887
 51746 192 106444 648387
 51747 192 106444 647887
 51748 192 106444 647387
 51749 192 106444 646887
 51750 192 106444 646387
 51751 192 106444 645887
 51752 192 106444 645387
 51753 192 106444 644887
 51754 192 106444 644387
 51755 192 106444 643887
 51756 192 106444 643387
 51757 192 106444 642887
 51758 192 106444 642387
 51759 192 106444 641887
 51760 192 106444 641387
 51761 192 106444 640887
 51762 192 106444 640387
 51763 192 106444 639887
 51764 192 106444 639387
 51765 192 106444 638887
 51766 192 106444 638387
 51767 192 106444 637887
 51768 192 106444 637387
 51769 192 106444 636887
 51770 192 106444 636387
 51771 192 106444 635887
 51772 192 106444 635387
 51773 192 106444 634887
 51774 192 106444 634387
 51775 192 106444 633887
 51776 192 106444 633387
 51777 192 106444 632887
 51778 192 106444 632387
